'woodp'=>2080000,'clayp'=>2400000,'ironp'=>2400000,'cropp'=>3599196,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>128598234,'upkeep'=>25461
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>128598234,'upkeep'=>25461
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>128598234,'upkeep'=>25461
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>128598234,'upkeep'=>25461
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907197734,'upkeep'=>944570729
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907159106,'upkeep'=>944532101
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907158011,'upkeep'=>944531006
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907155272,'upkeep'=>944528267
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907152533,'upkeep'=>944525528
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907149794,'upkeep'=>944522789
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907148150,'upkeep'=>944521145
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907148150,'upkeep'=>944521145
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907147602,'upkeep'=>944520597
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36658788,'upkeep'=>90154
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>28940204,'upkeep'=>458508
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78940832,'upkeep'=>1182001
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907147602,'upkeep'=>944520597
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>14704000,'cropp'=>14147530,'upkeep'=>10355203
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74205033.8,'upkeep'=>1373490.2
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36658788,'upkeep'=>90154
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36658788,'upkeep'=>90154
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36658788,'upkeep'=>90154
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36658788,'upkeep'=>90154
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-907084058,'upkeep'=>944457053
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906987653,'upkeep'=>944360648
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906986010,'upkeep'=>944359005
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906982176,'upkeep'=>944355171
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906978342,'upkeep'=>944351337
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>128598234,'upkeep'=>25461
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906977247,'upkeep'=>944350242
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906967389,'upkeep'=>944340384
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397774,'upkeep'=>100
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906965198,'upkeep'=>944338193
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906954792,'upkeep'=>944327787
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906954244,'upkeep'=>944327239
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906954244,'upkeep'=>944327239
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906952601,'upkeep'=>944325596
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906950958,'upkeep'=>944323953
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906950410,'upkeep'=>944323405
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906948220,'upkeep'=>944321215
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906941100,'upkeep'=>944314095
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906940005,'upkeep'=>944313000
'woodp'=>20974000,'clayp'=>10824000,'ironp'=>10432000,'cropp'=>-199016934,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906937266,'upkeep'=>944310261
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>-3427926,'upkeep'=>27930598
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>-906935076,'upkeep'=>944308071
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>128598234,'upkeep'=>25461
